workerid,trial,story,condition,rt,world,activity,Qtype,rating,experiment,eligible
2330,6,24_laundry,before,21709,wonky,,habitual,90.52,period,True
2330,1,22_dishes,after,38779,wonky,non-habitual,non-habitual,88.8,period,True
2330,2,3_feed_dog,after,33341,ordinary,habitual,non-habitual,9.72,period,True
2330,3,10_shampoo,before,25523,ordinary,,non-habitual,48.77,period,True
2330,4,23_library,after,32032,wonky,habitual,non-habitual,5.04,period,True
2330,5,14_clothes,after,20133,ordinary,non-habitual,non-habitual,49.67,period,True
2330,6,24_laundry,before,21709,wonky,,non-habitual,23.42,period,True
2330,1,22_dishes,after,38779,wonky,non-habitual,script,62.8,period,True
2330,2,3_feed_dog,after,33341,ordinary,habitual,script,76.33,period,True
2330,3,10_shampoo,before,25523,ordinary,,script,21.7,period,True
2330,4,23_library,after,32032,wonky,habitual,script,71.08,period,True
2330,5,14_clothes,after,20133,ordinary,non-habitual,script,43.44,period,True
2330,6,24_laundry,before,21709,wonky,,script,61.32,period,True
2330,1,22_dishes,after,38779,wonky,non-habitual,interaction,80.19,period,True
2330,2,3_feed_dog,after,33341,ordinary,habitual,interaction,79.04,period,True
2330,3,10_shampoo,before,25523,ordinary,,interaction,49.18,period,True
2330,4,23_library,after,32032,wonky,habitual,interaction,75.92,period,True
2330,5,14_clothes,after,20133,ordinary,non-habitual,interaction,32.2,period,True
2330,6,24_laundry,before,21709,wonky,,interaction,86.26,period,True
2329,1,4_subway,after,128989,ordinary,habitual,habitual,99.07,period,True
2329,2,7_train,before,81932,ordinary,,habitual,98.82,period,True
2329,3,23_library,after,110610,wonky,habitual,habitual,49.57,period,True
2329,4,17_airplane,after,141895,wonky,non-habitual,habitual,92.37,period,True
2329,5,18_hair,before,90540,wonky,,habitual,18.42,period,True
2329,6,20_drive,after,61831,ordinary,non-habitual,habitual,98.57,period,True
2329,1,4_subway,after,128989,ordinary,habitual,non-habitual,22.89,period,True
2329,2,7_train,before,81932,ordinary,,non-habitual,16.81,period,True
2329,3,23_library,after,110610,wonky,habitual,non-habitual,12.47,period,True
2329,4,17_airplane,after,141895,wonky,non-habitual,non-habitual,73.39,period,True
2329,5,18_hair,before,90540,wonky,,non-habitual,88.77,period,True
2329,6,20_drive,after,61831,ordinary,non-habitual,non-habitual,6.02,period,True
2329,1,4_subway,after,128989,ordinary,habitual,script,73.88,period,True
2329,2,7_train,before,81932,ordinary,,script,72.15,period,True
2329,3,23_library,after,110610,wonky,habitual,script,49.81,period,True
2329,4,17_airplane,after,141895,wonky,non-habitual,script,92.37,period,True
2329,5,18_hair,before,90540,wonky,,script,88.65,period,True
2329,6,20_drive,after,61831,ordinary,non-habitual,script,93.61,period,True
2329,1,4_subway,after,128989,ordinary,habitual,interaction,49.07,period,True
2329,2,7_train,before,81932,ordinary,,interaction,24.75,period,True
2329,3,23_library,after,110610,wonky,habitual,interaction,98.33,period,True
2329,4,17_airplane,after,141895,wonky,non-habitual,interaction,50.43,period,True
2329,5,18_hair,before,90540,wonky,,interaction,75,period,True
2329,6,20_drive,after,61831,ordinary,non-habitual,interaction,98.57,period,True
2328,1,13_bus,after,40965,ordinary,habitual,habitual,49.65,period,True
2328,2,19_exhibit,before,16896,wonky,,habitual,98.96,period,True
2328,3,1_grocery,before,27137,ordinary,,habitual,99.46,period,True
2328,4,3_feed_dog,after,82916,wonky,non-habitual,habitual,76.5,period,True
2328,5,22_dishes,after,23471,wonky,habitual,habitual,70.6,period,True
2328,6,2_restaurant,after,68811,ordinary,non-habitual,habitual,98.83,period,True
2328,1,13_bus,after,40965,ordinary,habitual,non-habitual,49.02,period,True
2328,2,19_exhibit,before,16896,wonky,,non-habitual,23.42,period,True
2328,3,1_grocery,before,27137,ordinary,,non-habitual,15.64,period,True
2328,4,3_feed_dog,after,82916,wonky,non-habitual,non-habitual,31.58,period,True
2328,5,22_dishes,after,23471,wonky,habitual,non-habitual,49.77,period,True
2328,6,2_restaurant,after,68811,ordinary,non-habitual,non-habitual,26.31,period,True
2328,1,13_bus,after,40965,ordinary,habitual,script,60.94,period,True
2328,2,19_exhibit,before,16896,wonky,,script,38.1,period,True
2328,3,1_grocery,before,27137,ordinary,,script,68.72,period,True
2328,4,3_feed_dog,after,82916,wonky,non-habitual,script,77.38,period,True
2328,5,22_dishes,after,23471,wonky,habitual,script,71.98,period,True
2328,6,2_restaurant,after,68811,ordinary,non-habitual,script,47.89,period,True
2328,1,13_bus,after,40965,ordinary,habitual,interaction,70.6,period,True
2328,2,19_exhibit,before,16896,wonky,,interaction,49.9,period,True
2328,3,1_grocery,before,27137,ordinary,,interaction,69.97,period,True
2328,4,3_feed_dog,after,82916,wonky,non-habitual,interaction,50.15,period,True
2328,5,22_dishes,after,23471,wonky,habitual,interaction,71.35,period,True
2328,6,2_restaurant,after,68811,ordinary,non-habitual,interaction,66.08,period,True
2327,1,18_hair,after,101788,wonky,non-habitual,habitual,13.37,period,True
2327,2,21_pizza,after,67068,ordinary,non-habitual,habitual,88.91,period,True
2327,3,6_swimming,before,94969,wonky,,habitual,58.62,period,True
2327,4,9_doctor,after,62570,ordinary,habitual,habitual,100,period,True
2327,5,4_subway,before,94088,ordinary,,habitual,1.55,period,True
2327,6,24_laundry,after,46534,wonky,habitual,habitual,50.22,period,True
2327,1,18_hair,after,101788,wonky,non-habitual,non-habitual,25.68,period,True
2327,2,21_pizza,after,67068,ordinary,non-habitual,non-habitual,49.64,period,True
2327,3,6_swimming,before,94969,wonky,,non-habitual,92.4,period,True
2327,4,9_doctor,after,62570,ordinary,habitual,non-habitual,49.81,period,True
2327,5,4_subway,before,94088,ordinary,,non-habitual,6.3,period,True
2327,6,24_laundry,after,46534,wonky,habitual,non-habitual,8.38,period,True
2327,1,18_hair,after,101788,wonky,non-habitual,script,91.07,period,True
2327,2,21_pizza,after,67068,ordinary,non-habitual,script,23.52,period,True
2327,3,6_swimming,before,94969,wonky,,script,92.49,period,True
2327,4,9_doctor,after,62570,ordinary,habitual,script,35.25,period,True
2327,5,4_subway,before,94088,ordinary,,script,93.98,period,True
2327,6,24_laundry,after,46534,wonky,habitual,script,92.07,period,True
2327,1,18_hair,after,101788,wonky,non-habitual,interaction,91.32,period,True
2327,2,21_pizza,after,67068,ordinary,non-habitual,interaction,87.16,period,True
2327,3,6_swimming,before,94969,wonky,,interaction,92.57,period,True
2327,4,9_doctor,after,62570,ordinary,habitual,interaction,21.85,period,True
2327,5,4_subway,before,94088,ordinary,,interaction,10.12,period,True
2327,6,24_laundry,after,46534,wonky,habitual,interaction,92.15,period,True
2326,1,16_baking,after,193171,wonky,habitual,habitual,91.8,period,True
2326,2,12_letter,before,41710,ordinary,,habitual,89.57,period,True
2326,3,13_bus,after,140687,wonky,non-habitual,habitual,51.68,period,True
2326,4,1_grocery,after,50959,ordinary,non-habitual,habitual,100,period,True
2326,5,21_pizza,after,35194,ordinary,habitual,habitual,94.62,period,True
2326,6,3_feed_dog,before,83315,wonky,,habitual,94.74,period,True
2326,1,16_baking,after,193171,wonky,habitual,non-habitual,26.15,period,True
2326,2,12_letter,before,41710,ordinary,,non-habitual,23.57,period,True
2326,3,13_bus,after,140687,wonky,non-habitual,non-habitual,46.86,period,True
2326,4,1_grocery,after,50959,ordinary,non-habitual,non-habitual,49.33,period,True
2326,5,21_pizza,after,35194,ordinary,habitual,non-habitual,38.74,period,True
2326,6,3_feed_dog,before,83315,wonky,,non-habitual,20.74,period,True
2326,1,16_baking,after,193171,wonky,habitual,script,69.68,period,True
2326,2,12_letter,before,41710,ordinary,,script,52.04,period,True
2326,3,13_bus,after,140687,wonky,non-habitual,script,49.92,period,True
2326,4,1_grocery,after,50959,ordinary,non-habitual,script,64.15,period,True
2326,5,21_pizza,after,35194,ordinary,habitual,script,49.92,period,True
2326,6,3_feed_dog,before,83315,wonky,,script,66.27,period,True
2326,1,16_baking,after,193171,wonky,habitual,interaction,85.1,period,True
2326,2,12_letter,before,41710,ordinary,,interaction,70.98,period,True
2326,3,13_bus,after,140687,wonky,non-habitual,interaction,38.98,period,True
2326,4,1_grocery,after,50959,ordinary,non-habitual,interaction,47.8,period,True
2326,5,21_pizza,after,35194,ordinary,habitual,interaction,62.86,period,True
2326,6,3_feed_dog,before,83315,wonky,,interaction,77.92,period,True
2325,1,16_baking,before,28586,wonky,,habitual,49.48,period,True
2325,2,21_pizza,after,50266,ordinary,habitual,habitual,77.28,period,True
2325,3,24_laundry,after,28558,wonky,non-habitual,habitual,64.07,period,True
2325,4,10_shampoo,after,33754,ordinary,non-habitual,habitual,95.64,period,True
2325,5,18_hair,before,30430,ordinary,,habitual,96.65,period,True
2325,6,14_clothes,after,31392,wonky,habitual,habitual,29.73,period,True
2325,1,16_baking,before,28586,wonky,,non-habitual,34.89,period,True
2325,2,21_pizza,after,50266,ordinary,habitual,non-habitual,40.42,period,True
2325,3,24_laundry,after,28558,wonky,non-habitual,non-habitual,63.19,period,True
2325,4,10_shampoo,after,33754,ordinary,non-habitual,non-habitual,49.73,period,True
2325,5,18_hair,before,30430,ordinary,,non-habitual,35.01,period,True
2325,6,14_clothes,after,31392,wonky,habitual,non-habitual,49.85,period,True
2325,1,16_baking,before,28586,wonky,,script,50.23,period,True
2325,2,21_pizza,after,50266,ordinary,habitual,script,49.35,period,True
2325,3,24_laundry,after,28558,wonky,non-habitual,script,27.09,period,True
2325,4,10_shampoo,after,33754,ordinary,non-habitual,script,40.55,period,True
2325,5,18_hair,before,30430,ordinary,,script,62.31,period,True
2325,6,14_clothes,after,31392,wonky,habitual,script,50.11,period,True
2325,1,16_baking,before,28586,wonky,,interaction,60.92,period,True
2325,2,21_pizza,after,50266,ordinary,habitual,interaction,48.97,period,True
2325,3,24_laundry,after,28558,wonky,non-habitual,interaction,65.83,period,True
2325,4,10_shampoo,after,33754,ordinary,non-habitual,interaction,48.85,period,True
2325,5,18_hair,before,30430,ordinary,,interaction,84.45,period,True
2325,6,14_clothes,after,31392,wonky,habitual,interaction,71.87,period,True
2324,1,5_fueling,after,58168,ordinary,non-habitual,habitual,97.53,period,True
2324,2,6_swimming,after,45322,wonky,non-habitual,habitual,89.74,period,True
2324,3,1_grocery,before,37623,ordinary,,habitual,98.73,period,True
2324,4,11_skydiving,after,50308,wonky,habitual,habitual,37.89,period,True
2324,5,19_exhibit,after,40082,ordinary,habitual,habitual,98.13,period,True
2324,6,18_hair,before,35266,wonky,,habitual,2.52,period,True
2324,1,5_fueling,after,58168,ordinary,non-habitual,non-habitual,43.28,period,True
2324,2,6_swimming,after,45322,wonky,non-habitual,non-habitual,60.47,period,True
2324,3,1_grocery,before,37623,ordinary,,non-habitual,36.39,period,True
2324,4,11_skydiving,after,50308,wonky,habitual,non-habitual,2.52,period,True
2324,5,19_exhibit,after,40082,ordinary,habitual,non-habitual,37.09,period,True
2324,6,18_hair,before,35266,wonky,,non-habitual,84.64,period,True
2324,1,5_fueling,after,58168,ordinary,non-habitual,script,70.06,period,True
2324,2,6_swimming,after,45322,wonky,non-habitual,script,92.43,period,True
2324,3,1_grocery,before,37623,ordinary,,script,87.64,period,True
2324,4,11_skydiving,after,50308,wonky,habitual,script,63.66,period,True
2324,5,19_exhibit,after,40082,ordinary,habitual,script,90.24,period,True
2324,6,18_hair,before,35266,wonky,,script,94.93,period,True
2324,1,5_fueling,after,58168,ordinary,non-habitual,interaction,62.06,period,True
2324,2,6_swimming,after,45322,wonky,non-habitual,interaction,86.24,period,True
2324,3,1_grocery,before,37623,ordinary,,interaction,59.77,period,True
2324,4,11_skydiving,after,50308,wonky,habitual,interaction,45.58,period,True
2324,5,19_exhibit,after,40082,ordinary,habitual,interaction,57.17,period,True
2324,6,18_hair,before,35266,wonky,,interaction,72.05,period,True
2323,1,24_laundry,after,40638,ordinary,non-habitual,habitual,69.02,period,True
2323,2,9_doctor,before,37452,ordinary,,habitual,47.99,period,True
2323,3,19_exhibit,after,40355,wonky,habitual,habitual,98.6,period,True
2323,4,14_clothes,after,30847,wonky,non-habitual,habitual,28.65,period,True
2323,5,11_skydiving,after,37714,ordinary,habitual,habitual,99.65,period,True
2323,6,8_work,before,33316,wonky,,habitual,50.97,period,True
2323,1,24_laundry,after,40638,ordinary,non-habitual,non-habitual,42.01,period,True
2323,2,9_doctor,before,37452,ordinary,,non-habitual,49.22,period,True
2323,3,19_exhibit,after,40355,wonky,habitual,non-habitual,27.42,period,True
2323,4,14_clothes,after,30847,wonky,non-habitual,non-habitual,31.82,period,True
2323,5,11_skydiving,after,37714,ordinary,habitual,non-habitual,49.74,period,True
2323,6,8_work,before,33316,wonky,,non-habitual,5.63,period,True
2323,1,24_laundry,after,40638,ordinary,non-habitual,script,35.75,period,True
2323,2,9_doctor,before,37452,ordinary,,script,49.39,period,True
2323,3,19_exhibit,after,40355,wonky,habitual,script,38.49,period,True
2323,4,14_clothes,after,30847,wonky,non-habitual,script,47.99,period,True
2323,5,11_skydiving,after,37714,ordinary,habitual,script,50.8,period,True
2323,6,8_work,before,33316,wonky,,script,49.39,period,True
2323,1,24_laundry,after,40638,ordinary,non-habitual,interaction,59.23,period,True
2323,2,9_doctor,before,37452,ordinary,,interaction,49.39,period,True
2323,3,19_exhibit,after,40355,wonky,habitual,interaction,48.86,period,True
2323,4,14_clothes,after,30847,wonky,non-habitual,interaction,49.39,period,True
2323,5,11_skydiving,after,37714,ordinary,habitual,interaction,21.45,period,True
2323,6,8_work,before,33316,wonky,,interaction,48.34,period,True
2322,1,16_baking,after,30295,ordinary,non-habitual,habitual,62.24,period,True
2322,2,3_feed_dog,before,46343,wonky,,habitual,41.24,period,True
2322,3,5_fueling,before,46393,ordinary,,habitual,99.79,period,True
2322,4,9_doctor,after,31232,wonky,habitual,habitual,83.35,period,True
2322,5,13_bus,after,58431,wonky,non-habitual,habitual,7.96,period,True
2322,6,17_airplane,after,40052,ordinary,habitual,habitual,63.87,period,True
2322,1,16_baking,after,30295,ordinary,non-habitual,non-habitual,21.96,period,True
2322,2,3_feed_dog,before,46343,wonky,,non-habitual,5.01,period,True
2322,3,5_fueling,before,46393,ordinary,,non-habitual,4,period,True
2322,4,9_doctor,after,31232,wonky,habitual,non-habitual,36.37,period,True
2322,5,13_bus,after,58431,wonky,non-habitual,non-habitual,30.48,period,True
2322,6,17_airplane,after,40052,ordinary,habitual,non-habitual,39.82,period,True
2322,1,16_baking,after,30295,ordinary,non-habitual,script,45.71,period,True
2322,2,3_feed_dog,before,46343,wonky,,script,86.29,period,True
2322,3,5_fueling,before,46393,ordinary,,script,82.84,period,True
2322,4,9_doctor,after,31232,wonky,habitual,script,41.24,period,True
2322,5,13_bus,after,58431,wonky,non-habitual,script,77.87,period,True
2322,6,17_airplane,after,40052,ordinary,habitual,script,75.34,period,True
2322,1,16_baking,after,30295,ordinary,non-habitual,interaction,64.07,period,True
2322,2,3_feed_dog,before,46343,wonky,,interaction,38.91,period,True
2322,3,5_fueling,before,46393,ordinary,,interaction,82.03,period,True
2322,4,9_doctor,after,31232,wonky,habitual,interaction,45.71,period,True
2322,5,13_bus,after,58431,wonky,non-habitual,interaction,55.75,period,True
2322,6,17_airplane,after,40052,ordinary,habitual,interaction,53.42,period,True
2321,1,9_doctor,after,32707,wonky,non-habitual,habitual,14.92,period,True
2321,2,16_baking,after,35317,ordinary,non-habitual,habitual,87.63,period,True
2321,3,14_clothes,before,27629,wonky,,habitual,11.19,period,True
2321,4,4_subway,before,26286,ordinary,,habitual,89.55,period,True
2321,5,11_skydiving,after,43774,wonky,habitual,habitual,22.85,period,True
2321,6,12_letter,after,31790,ordinary,habitual,habitual,97.03,period,True
2321,1,9_doctor,after,32707,wonky,non-habitual,non-habitual,49.69,period,True
2321,2,16_baking,after,35317,ordinary,non-habitual,non-habitual,25.91,period,True
2321,3,14_clothes,before,27629,wonky,,non-habitual,19.57,period,True
2321,4,4_subway,before,26286,ordinary,,non-habitual,2.58,period,True
2321,5,11_skydiving,after,43774,wonky,habitual,non-habitual,1.11,period,True
2321,6,12_letter,after,31790,ordinary,habitual,non-habitual,21.38,period,True
2321,1,9_doctor,after,32707,wonky,non-habitual,script,29.31,period,True
2321,2,16_baking,after,35317,ordinary,non-habitual,script,75.06,period,True
2321,3,14_clothes,before,27629,wonky,,script,49.12,period,True
2321,4,4_subway,before,26286,ordinary,,script,98.73,period,True
2321,5,11_skydiving,after,43774,wonky,habitual,script,19,period,True
2321,6,12_letter,after,31790,ordinary,habitual,script,79.47,period,True
2321,1,9_doctor,after,32707,wonky,non-habitual,interaction,50.14,period,True
2321,2,16_baking,after,35317,ordinary,non-habitual,interaction,88.31,period,True
